environment,file,label,inferred_state,confidence,correct,pitch,pitch_std,pitch_velocity,energy,speech_rate,spectral_centroid,duration,spectral_rolloff,spectral_bandwidth,zcr,low_band_ratio,low_mid_ratio,high_band_ratio,thickness_score,main_freq_velocity_mean,main_freq_jump_ratio,main_freq_smoothness,pitch_delta,energy_delta,speech_rate_delta,spectral_centroid_delta,thickness_score_delta,pitch_std_delta,pitch_velocity_delta,main_freq_velocity_mean_delta,main_freq_jump_ratio_delta,main_freq_smoothness_delta
cafe,happy_17.wav,happy,happy,0.85,True,164.66136903976394,69.91343973097337,18.559026305617408,0.11994590610265732,5.0195774904389,1203.2712886708382,3.9843990929705217,2218.0451149164246,1708.9305951093952,0.044002089389534885,0.43064919114112854,0.3552722632884979,0.1898106187582016,0.3598941354238577,46.30948391420912,0.18498659517426275,0.01149418628229119,12.515790590387212,0.04030318123598893,0.3942295344455733,-173.64115771124352,0.17442542788042117,12.822518696948443,-5.69687015834748,-3.4010946875618373,0.003986923471279463,-0.0002270686721553162
cafe,happy_18.wav,happy,stressed,0.6,False,174.61674779435722,69.61488051876633,16.988741352706477,0.11976666003465652,4.940321003747759,1281.2142693358662,4.453151927437641,2304.389190673828,1666.5796289883847,0.052889506022135414,0.393390417098999,0.4024984836578369,0.18182051181793213,0.2792194699573914,47.66187050359712,0.14388489208633093,0.011445649501058414,22.471169344980495,0.04012393516798814,0.3149730477544326,-95.6981770462155,0.09375076241395489,12.523959484741404,-7.267155111258411,-2.048708098173833,-0.037114779616652355,-0.00027560545338809264
cafe,happy_19.wav,happy,happy,0.95,True,169.091490634956,64.29431414344197,17.46881058859327,0.12720437347888947,6.666626354489164,1466.4280989152298,3.7500226757369615,2785.492621527778,1908.4936340003703,0.05980541087962963,0.4568067193031311,0.2882218360900879,0.21624505519866943,0.10273533484353187,39.66346153846154,0.15954415954415954,0.013502923624088252,16.94591218557926,0.04756164861222108,2.0412783984958374,89.51565253314811,-0.08273337269990463,7.203393109417043,-6.787085875371616,-10.047117063309415,-0.021455512158823742,0.001781668669641745
cafe,happy_2.wav,happy,happy,0.8,True,135.9121649683752,70.25662953920475,29.693843208971202,0.040536899119615555,6.399961300309597,1882.7198258660965,3.2812698412698413,4144.155926771567,2213.647612940262,0.07571797975352113,0.4027456045150757,0.193376362323761,0.34758421778678894,-0.5831947287553952,49.0889657980456,0.20846905537459284,0.010780674056360729,-16.23341348100152,-0.03910582574705283,1.7746133443162702,505.80737948401475,-0.7686634362988317,13.165708505179829,5.437946745006315,-0.6216128037253554,0.02746938367160956,-0.0009405808980857775
cafe,happy_20.wav,happy,stressed,0.95,False,170.13885744254,71.53419700642957,11.491447123189815,0.1230388879776001,4.5036764705882355,1391.4603079998915,4.218775510204082,2791.5668194110576,1837.9680663285358,0.05337021377060439,0.4229079782962799,0.34494346380233765,0.20489266514778137,0.16076646512820109,45.62895569620253,0.18227848101265823,0.011790251721126133,17.993278993163273,0.04339616311093171,-0.12167148540509132,14.547861617809758,-0.024702242415235415,14.443275972404642,-12.764449340775073,-4.081622905568423,0.0012788093096749442,6.899676667962602e-05
cafe,happy_21.wav,happy,happy,0.7,True,183.91100722249365,73.34605312066093,28.4406450535756,0.12878085672855377,5.079334365325077,1336.0145587690808,4.921904761904762,2387.6970399100824,1623.4427634122544,0.06517863723466981,0.4017653167247772,0.3229402005672455,0.2427019327878952,0.05679871342642828,70.97342733188721,0.21475054229934923,0.007517990571867803,31.765428773116923,0.049138131861885384,0.4539864093317503,-40.897887613000876,-0.12866999411700822,16.255132086636003,4.184748589610713,21.262848730116254,0.033750870596365945,-0.004203264382578704
cafe,happy_3.wav,happy,happy,0.55,True,140.25281692441123,67.04686023498559,25.571386334133397,0.04943794012069702,5.579453441295547,1485.524189969453,3.046893424036281,3040.1783336292615,1925.8777013285232,0.05577503551136364,0.4691658914089203,0.20798073709011078,0.28132447600364685,-0.04941811593203971,31.99013157894737,0.14385964912280702,0.01675707768955891,-11.892761524965493,-0.030204784745971366,0.95410548530222,108.61174358737117,-0.2348868234754762,9.955939200960664,1.3154898701685092,-17.720447022823585,-0.03714002258017626,0.005035822735112402
cafe,stressed_1.wav,stressed,tired,0.95,False,100.53819508595498,44.25356527020447,17.67450953470127,0.0432140938937664,5.333301083591331,1146.2672423026777,3.7500226757369615,2179.3063693576387,1628.6080021752985,0.04136827256944445,0.543069064617157,0.21089443564414978,0.1925877034664154,0.43811564106341583,23.771367521367523,0.07407407407407407,0.02130492676431425,-51.60738336342175,-0.036428630972901985,0.707953127598004,-230.64520407940404,0.25264693351997936,-12.837355763820455,-6.581386929263619,-25.93921108040343,-0.10692559762890921,0.009583671809867743
cafe,stressed_13.wav,stressed,happy,0.6,False,188.88763975227837,68.16160537567707,25.426138378210048,0.11347732692956924,5.0666360294117645,1627.3855173683085,3.7500226757369615,3057.11669921875,1792.4189162883806,0.08665485146604938,0.3527540862560272,0.38675257563591003,0.22819867730140686,-0.1994783622325127,76.18856837606837,0.23646723646723647,0.006945951812459301,36.74206130290165,0.033834602062900856,0.4412880734184377,250.47307098622673,-0.38494706977594917,11.070684341652147,1.1702419142451603,26.47798977429742,0.055467564764253185,-0.004775303141987206
cafe,stressed_14.wav,stressed,happy,0.9,False,181.88375190539065,83.24831708098934,36.06602321115758,0.13342039287090302,5.333301083591331,1687.1888920374388,3.7500226757369615,3188.774956597222,1908.6233925420072,0.08069902584876543,0.2968650758266449,0.43512243032455444,0.24062149226665497,-0.26427420144986746,82.19818376068376,0.27350427350427353,0.0065298507462686565,29.738173456013925,0.05377766800423463,0.707953127598004,310.27644565535707,-0.44974290899330394,26.157396046964415,11.81012674719269,32.48760515891281,0.09250460180129025,-0.00519140420817785
cafe,stressed_15.wav,stressed,stressed,0.95,True,185.15411024872523,72.6954485509731,33.303422981635876,0.11207115650177002,4.406516753423484,1774.5336857461896,4.765668934240363,3303.0992822739686,1858.2894622493734,0.0950560338288835,0.36774101853370667,0.3160487413406372,0.27014607191085815,-0.3984798618125816,76.88130605381166,0.25112107623318386,0.006929474109363063,33.0085317993485,0.03242843163510163,-0.21883120256984245,397.62123936410785,-0.5839485693560181,15.604527516948174,9.047526517670988,27.1707274520407,0.07012140453020058,-0.004791780845083444
cafe,stressed_16.wav,stressed,happy,0.7,False,194.8141006724607,70.43211907179862,26.817675708697266,0.12052365392446518,5.119969040247678,1473.0357895225131,4.101587301587301,2767.1382580773306,1744.9771306045268,0.07150975459039548,0.3483208417892456,0.3930279016494751,0.22708390653133392,-0.05685695408961894,74.15771484375,0.2421875,0.007287620796358092,42.66852222308398,0.04088092905779679,0.4946210842543515,96.12334314043142,-0.24232566163305544,13.341198037773701,2.561779244732378,24.447136241979045,0.061187828297016716,-0.004433634158088414
cafe,stressed_17.wav,stressed,stressed,0.7,True,184.18168798487616,65.20571214941972,16.827555016961345,0.12261183559894562,5.180921052631579,1355.7600530140844,3.2812698412698413,2689.679041043134,1808.8580304500178,0.05499353543133803,0.4308490753173828,0.3611827790737152,0.18398220837116241,0.2288057092621627,57.86848534201955,0.22149837133550487,0.009104246975013528,32.036109535499435,0.04296911073227723,0.5555730966382519,-21.15239336799732,0.043337001718726204,8.114791115394802,-7.428341447003543,8.157906740248592,0.04049869963252159,-0.0026170079794329785
cafe,stressed_18.wav,stressed,stressed,0.95,True,199.78141895016003,72.9608840055628,18.780447378186857,0.13376539945602417,3.992650583160249,1337.0437164988064,4.257823129251701,2322.894287109375,1585.734331155217,0.06678042204483696,0.42244142293930054,0.3775012195110321,0.17812784016132355,0.22808382971789798,50.340695488721806,0.14786967418546365,0.010626740737897648,47.6358405007833,0.05412267458935578,-0.632697372833078,-39.868729883275364,0.04261512217446148,15.86996297153788,-5.475449085778031,0.6301168869508516,-0.03312999751751963,-0.0010945142165488583
cafe,stressed_19.wav,stressed,stressed,0.95,True,191.2539936402053,71.5529013803728,21.89312536336052,0.11082013696432114,4.799970975232198,1387.0916873556537,3.7500226757369615,2526.9612630208335,1730.5947021078225,0.06899233217592593,0.4731464087963104,0.27578428387641907,0.2128915786743164,0.12609222334164272,69.57799145299145,0.19943019943019943,0.007527134648341678,39.108415190828566,0.03117741209765275,0.17462301923887136,10.17924097357195,-0.05937648420179378,14.461980346347879,-2.362771100604366,19.8674128512205,0.01843052772721615,-0.004194120306104829
cafe,stressed_2.wav,stressed,tired,0.95,False,113.75166610348984,53.719214683730975,22.655130101766975,0.044014666229486465,5.24703292780868,1196.0967408672773,3.049342403628118,2387.3307661576705,1680.0633616772034,0.04434851444128788,0.5445380210876465,0.2089286893606186,0.20845189690589905,0.3719603063525326,41.94078947368421,0.19649122807017544,0.01247772325486244,-38.39391234588689,-0.03562805863718192,0.6216849718153528,-180.81570551480445,0.18649159880909608,-3.371706350293948,-1.6007663621979127,-7.769789128086742,0.015491556367192155,0.0007564683004159332
cafe,stressed_20.wav,stressed,happy,0.95,False,164.90845468058728,68.16434151408171,22.186467307498297,0.09622617810964584,5.389441094997556,1285.0155584482543,4.453151927437641,2448.7850189208984,1804.9230596724246,0.049540201822916664,0.46867725253105164,0.29808950424194336,0.2043103277683258,0.2799493342147629,58.50944244604317,0.20623501199040767,0.009033892024902922,12.762876231210555,0.016583453242977456,0.7640931390042294,-91.89688793382743,0.09448062667132642,11.07342048005679,-2.0694291564665903,8.798863844272212,0.025235340287424385,-0.002687362929543585
cafe,stressed_21.wav,stressed,stressed,0.7,True,174.52014136458854,67.06308675849353,20.043667486756842,0.11099874973297119,4.302480999814632,1374.30428373173,4.648480725623583,2512.903378614739,1696.7171990649026,0.06824034126243782,0.499286413192749,0.2605455815792084,0.2001355141401291,0.18091652475504144,43.911637931034484,0.17011494252873563,0.011881377856561107,22.37456291521181,0.031356024866302803,-0.32286695617869476,-2.6081626503516873,-0.004552182788395059,9.972165724468603,-4.212228977208046,-5.798940670736471,-0.010884729174247654,0.00016012290211460042
cafe,stressed_3.wav,stressed,tired,0.95,False,143.69125927915834,57.34757388378604,19.734165258066447,0.03842945024371147,4.62219427244582,1308.0794374587238,2.812517006802721,2460.16845703125,1614.7719907887556,0.05412717725409836,0.5138852000236511,0.18981866538524628,0.24890999495983124,0.1668699726586238,33.2402566539924,0.13307984790874525,0.016243843653004842,-8.454319170218383,-0.041213274622956916,-0.0031536835475067804,-68.83300892335797,-0.0185987348848127,0.25665284976111735,-4.5217312058984405,-16.470321947778558,-0.04791982379423804,0.0045225886985583354
cafe,stressed_intense_1.wav,stressed,tired,0.65,False,175.51109015194487,70.20266428647693,15.71967197210767,0.08476675301790237,4.144736842105264,1355.534792962722,4.101587301587301,2469.140625,1741.9954424668545,0.0608448093220339,0.46507638692855835,0.3290141224861145,0.17049682140350342,0.2704993161092369,52.3681640625,0.1640625,0.010122601085602714,23.365511702568142,0.005124028151233986,-0.4806111138880631,-21.37765341935983,0.08503060856580039,13.111743252452008,-8.536224491857217,2.6575854607290452,-0.016937171702983284,-0.0015986538688437923
cafe,stressed_intense_2.wav,stressed,stressed,0.95,True,180.0467544130389,84.92900027775978,21.277105303459212,0.09806524217128754,3.7925696594427243,1293.0511058979914,4.218775510204082,2357.530799278846,1709.2032887193357,0.05611478365384615,0.37618571519851685,0.43571168184280396,0.1619592308998108,0.2793907283499026,68.11708860759494,0.22025316455696203,0.007922792985613545,27.901175963662183,0.01842251730461915,-0.8327782965506025,-83.8613404840903,0.09392202080646608,27.83807924373486,-2.9787911605056756,18.406510005823982,0.03925349285397875,-0.0037984619688329613
cafe,stressed_intense_3.wav,stressed,stressed,0.75,True,176.12338561572142,70.16202920924204,22.31808919385904,0.08965589851140976,3.592960729998371,1466.0653242589578,4.453151927437641,2323.3428955078125,1562.786759147304,0.09212493896484375,0.45314767956733704,0.33361613750457764,0.17602573335170746,0.08635336917397285,45.80710431654676,0.18465227817745802,0.011882404187404936,23.97780716634469,0.010013173644741372,-1.032387225994956,89.15287787687612,-0.09911533836946365,13.071108175217113,-1.9378072701058464,-3.903474285224192,0.00365260647447474,0.00016114923295842964
cafe,stressed_intense_4.wav,stressed,stressed,0.55,True,163.6080603463961,73.44071122389676,21.61435122067671,0.08528254181146622,4.053308823529411,1241.6308403918877,4.687528344671202,2089.040503171411,1527.9830921124212,0.06353941058168316,0.37779662013053894,0.4013867676258087,0.18588893115520477,0.22421514637362389,61.930523917995444,0.25740318906605925,0.00885398505131976,11.462481897019359,0.005639816944797829,-0.5720391324639156,-135.28160599019407,0.038746438830187385,16.349790189871833,-2.641545243288178,12.21994531622449,0.07640351736307596,-0.0028672699031267474
cafe,stressed_intense_5.wav,stressed,stressed,0.95,True,191.14906909050697,80.22377328682283,23.391287603501883,0.11776445060968399,4.5510835913312695,1193.4982005229126,3.515646258503401,2119.6746826171875,1572.5389009157764,0.053739848889802634,0.42179352045059204,0.37662211060523987,0.18682576715946198,0.3363495865872659,70.52621580547113,0.2127659574468085,0.0076016877832707835,39.00349064113024,0.0381217257430156,-0.07426436466205733,-183.4142458591691,0.15088087904382938,23.13285225279791,-0.8646088604630044,20.81563720370017,0.03176628574382523,-0.004119567171175723
cafe,stressed_intense_6.wav,stressed,stressed,0.95,True,202.62933380830208,76.62964167300949,31.954717003818836,0.12127762287855148,4.799970975232198,1267.107941673289,3.7500226757369615,2169.2708333333335,1467.1834509030318,0.06705729166666667,0.37304091453552246,0.40653982758522034,0.20188824832439423,0.17217447301425726,62.29967948717949,0.18518518518518517,0.008338296605122097,50.48375535892535,0.041634898011883095,0.17462301923887136,-109.80450470879282,-0.013294234529179244,19.538720638984564,7.698820539853948,12.589100885408534,0.004185513482201891,-0.00338295834932441
cafe,stressed_intense_7.wav,stressed,stressed,0.95,True,191.37746214328098,71.82333470069595,27.176772861710692,0.10116874426603317,3.5555340557275543,1415.5400535964843,4.218775510204082,2488.6822040264424,1560.1183035727763,0.07484385731456043,0.3693796992301941,0.3319947421550751,0.25541356205940247,-0.08667304580832857,69.30379746835443,0.22784810126582278,0.007834179840656957,39.23188369390425,0.021526019399364785,-1.0698139002657725,38.62760721440259,-0.27214175335176505,14.732413666671029,2.920876397745804,19.593218866583477,0.046848429562839494,-0.003887075113789549
cafe,stressed_intense_8.wav,stressed,happy,0.6,False,188.00282108294857,66.69322228872291,21.80940671076605,0.11566967517137527,5.599966137770898,1268.9800838929611,3.7500226757369615,2436.176215277778,1628.4309763980687,0.05131474247685185,0.40187588334083557,0.34457793831825256,0.23557177186012268,0.1667817647308778,53.81944444444444,0.20512820512820512,0.00969738949738084,35.85724263357184,0.03602695030470689,0.9746181817775712,-107.93236248912058,-0.0186869428125587,9.602301254697984,-2.4464897531988363,4.108865842673488,0.024128533425221838,-0.0020238654570656663
cafe,stressed_intense_9.wav,stressed,stressed,0.95,True,196.63683960029047,76.12645111033999,26.25123799641807,0.12328901141881943,4.654517309316071,1642.7024238004328,5.156281179138322,3236.063840036435,1875.9528660309338,0.0800846938060538,0.37478524446487427,0.31923964619636536,0.27239036560058594,-0.273204235030109,74.38858695652173,0.2360248447204969,0.007393438898193536,44.49126115091374,0.04364628655215104,0.02916935332274395,265.7899774183511,-0.4586729425735455,19.035530076315062,1.9953415324531818,24.67800835475078,0.05502517301751361,-0.004327816056252971
cafe,tired_1.wav,tired,tired,0.95,True,90.30238498331258,40.93193203169681,15.982556479608224,0.04068255051970482,6.274471863048625,1290.6219447016765,3.9843990929705217,2641.8861566587934,1857.8700471097668,0.035684275072674417,0.5571994185447693,0.1859068125486374,0.20905070006847382,0.361654778193373,13.132540214477212,0.03753351206434316,0.03863003563153488,-61.84319346606415,-0.03896017434696357,1.6491239070552979,-86.29050168040521,0.1761860706499365,-16.158989002328113,-8.273339984356664,-36.578038387293745,-0.14346615963864012,0.02690878067708837
cafe,tired_14.wav,tired,tired,0.95,True,179.46330097926997,67.63727626275566,22.816395557156234,0.07870201766490936,3.8787644244300594,1716.3128951324525,5.156281179138322,3472.5911093399664,2138.792437215661,0.07081391886210762,0.5130484104156494,0.25252193212509155,0.19329483807086945,0.004422239306014819,30.036878881987576,0.10973084886128365,0.01725909000373738,27.317722529893246,-0.0009407072017590251,-0.7465835315632674,339.40044875037074,-0.18104646823742168,10.54635522873074,-1.4395009068086537,-19.67369971978338,-0.07126882284169964,0.005537835049290873
cafe,tired_15.wav,tired,tired,0.85,True,170.33402689964805,65.39615533565873,19.828058635001057,0.06701165437698364,4.62219427244582,1720.9251939183189,5.625034013605442,3494.8034215856483,2068.638886589934,0.07999373070987655,0.5067024230957031,0.2956613004207611,0.1672649383544922,0.0199293483105748,63.68595825426945,0.21821631878557876,0.00843568889788767,18.188448450271324,-0.012631070489684745,-0.0031536835475067804,344.01274753623716,-0.1655393592328617,8.30523430163381,-4.427837828963831,13.975379652498496,0.03721664708259548,-0.003285566056558836
cafe,tired_16.wav,tired,tired,0.95,True,153.7350232857975,63.10251772024166,24.263581421111574,0.05151977017521858,4.133333333333334,1878.1837643142112,7.5,3666.411163046633,2102.812293761367,0.09943099361455109,0.5295290946960449,0.227455735206604,0.19720393419265747,-0.19629197886906963,70.84592816500711,0.19487908961593173,0.007454544006498833,1.5894448364207676,-0.028122954691449806,-0.4920146226599931,501.2713179321295,-0.38176068641250616,6.011596686216734,0.0076849571466866,21.135349563236154,0.013879417912948444,-0.004266710947947673
cafe,tired_17.wav,tired,tired,0.85,True,172.92348954736303,52.354561253211294,20.756818825204398,0.06091964617371559,5.296519696807943,1706.2031060747452,6.7969160997732425,3418.1571465710326,2095.161142268202,0.07569192619453925,0.5232276320457458,0.25762438774108887,0.1818486601114273,0.026785973760346693,51.474195447409734,0.1554160125588697,0.010208657495327553,20.777911097986305,-0.018723078692952796,0.6711717408146161,329.29065969266344,-0.1586827337830898,-4.736359780813629,-3.4990776387604896,1.7636168456387793,-0.02558365914411359,-0.0015125974591189539
cafe,tired_18.wav,tired,tired,0.95,True,177.09702043470168,57.66179017996464,14.354044784793016,0.08634340763092041,4.266640866873065,1168.0050919406176,4.687528344671202,2006.9584912592823,1673.8663013721182,0.051663540377475246,0.5947993993759155,0.26119765639305115,0.1219877377152443,0.6382597170253379,29.1500569476082,0.0979498861047836,0.01776952860544192,24.951441985324948,0.006700682764252022,-0.35870708912026217,-208.90735444146412,0.45279100948190143,0.5708691459397173,-9.901851679171871,-20.560521654162756,-0.08304978559819969,0.006048273650995412
cafe,tired_19.wav,tired,tired,0.85,True,188.19718252721674,63.67094368952839,22.993393838609897,0.08497623354196548,4.266640866873065,1415.3732585544683,6.562539682539683,2584.7833100982775,1744.3644690601236,0.06650114564929328,0.5270652174949646,0.2790336608886719,0.16742931306362152,0.2828632212730693,62.34756097560975,0.1902439024390244,0.008527230021682635,36.05160407784001,0.005333508675297097,-0.35870708912026217,38.46081217238657,0.09739451372963279,6.58002265550347,-1.2625026253549905,12.636982373838798,0.009244230736041109,-0.0031940249327638715
cafe,tired_2.wav,tired,tired,0.95,True,125.63102905448757,51.77111929413982,23.052356630146292,0.028956228867173195,4.063467492260062,840.0635543646464,4.921904761904762,1481.321860259434,1278.2304450681377,0.032318691037735846,0.6139963269233704,0.16303402185440063,0.1752171814441681,0.7336449000338157,32.28375813449024,0.13232104121475055,0.01662393982856562,-26.51454939488916,-0.05068649599949519,-0.5618804637332646,-536.8488920174353,0.5481761924903792,-5.319801739885101,-1.2035398338185956,-17.426820467280713,-0.04867863048823273,0.004902684874119113
cafe,tired_20.wav,tired,tired,0.75,True,188.73859550667265,61.77501102386449,18.066912722208908,0.07774312049150467,4.758945582281496,1586.275972163603,6.093786848072562,3044.6147962214827,1957.3482964702828,0.07570958590779468,0.5113850235939026,0.23775364458560944,0.20661099255084991,0.025083454640307257,51.964754816112084,0.17162872154115585,0.009941463095588476,36.593017057295924,-0.0018996043751637187,0.13359762628816885,209.36352578152128,-0.16038525290312924,4.684089989839563,-6.18898374175598,2.254176214341129,-0.00937095016182743,-0.0017797918588580309
cafe,tired_21.wav,tired,tired,0.75,True,167.9859876790103,53.71391291296866,15.284042334553254,0.08513399958610535,4.479972910216718,1632.1907478020023,4.687528344671202,3352.1440864789606,2084.8960111394326,0.06934077196782178,0.5470230579376221,0.22571946680545807,0.18903295695781708,0.08371649887459737,52.480780182232344,0.17995444191343962,0.009920963556597483,15.840409229633565,0.005491274719436959,-0.14537504577660876,255.27830141992058,-0.10175220866883913,-3.3770081210562637,-8.971854129411634,2.7702015804613893,-0.0010452297895436613,-0.0018002913978490236
cafe,tired_22.wav,tired,tired,0.95,True,160.96514387010882,57.06382347497146,17.614077522386953,0.0747540295124054,3.9207175169312034,1520.952983056654,8.6718820861678,3022.018089906417,2045.9523103004644,0.06123751880013369,0.5147542357444763,0.25383439660072327,0.1840096414089203,0.16196965415059883,45.489532019704434,0.15147783251231528,0.011489784841028165,8.81956542073209,-0.004888695354262992,-0.7046304390621234,144.0405366745722,-0.02349905339283767,-0.027097559053466114,-6.6418189415779345,-4.221046582066521,-0.029521839190668003,-0.00023147011341834167
cafe,tired_3.wav,tired,tired,0.95,True,144.7001930027405,55.72534220172026,24.80876703880672,0.04364250972867012,5.404411764705882,857.9188237111051,3.515646258503401,1398.383210834704,1362.2881096429467,0.031468441611842105,0.6331465244293213,0.19445379078388214,0.13618259131908417,0.8597311323244473,25.075987841945288,0.09422492401215805,0.021431517562164874,-7.445385446636237,-0.03600021513799827,0.7790638087125554,-518.9936226709766,0.6742624247810108,-1.3655788323046636,0.5528705748418332,-24.634590759825667,-0.08677474769082523,0.009710262607718368
cafe,tired_4.wav,tired,tired,0.95,True,125.71286690483933,53.685990281946275,29.13713685199603,0.03143605589866638,3.1999806501547985,1250.8301140254448,4.687528344671202,2185.6201171875,1558.9873301500468,0.057336788366336634,0.5419347882270813,0.12104897946119308,0.2743639349937439,0.1447119375286408,27.601793849658314,0.1275626423690205,0.019232510847103187,-26.432711544537398,-0.048206668968002006,-1.4253673058385283,-126.08233235663693,-0.04075677001479569,-3.4049307520786485,4.8812403880311415,-22.10878475211264,-0.05343702933396277,0.007511255892656681
