start_sec,end_sec,pitch,pitch_std,pitch_velocity,energy,speech_rate,spectral_centroid,spectral_rolloff,spectral_bandwidth,zcr,low_band_ratio,low_mid_ratio,high_band_ratio,thickness_score,main_freq_velocity_mean,main_freq_jump_ratio,main_freq_smoothness,main_freq_std,main_freq_range,z_pitch_velocity,z_pitch_std,z_main_freq_velocity,z_main_freq_std,z_main_freq_range,z_jump_ratio,z_smoothness,z_energy,z_speech_rate,z_centroid,z_low_band,z_low_mid_band,z_high_band,baseline_like_score
15.0,17.5,74.8486551091228,35.476643852878816,5.6909297335629825,0.057734888046979904,6.0,1705.0005035577362,2785.472074468085,2623.6535346477003,0.03476354720744681,0.4584760069847107,0.22731100022792816,0.15490274131298065,0.17182062687266247,24.639423076923077,0.09401709401709402,0.021708748718904314,139.51591273017698,468.75,-0.48263699863244297,0.582511293540818,-1.0264447718004286,-0.2155665636858249,-0.6710416050246631,-0.7451572393696525,0.9908881419313434,-0.8796311437865669,-0.1822689123559535,0.2578371011701682,-0.82615352496989,-0.13303192372186878,0.7121420955226911,0.40630305211976214
63.0,65.5,86.55422686854334,17.560828398529015,4.778565455458816,0.0886191800236702,7.6,1517.552828119962,2448.271276595745,2899.328914487666,0.020291722074468086,0.5674536228179932,0.21006940305233002,0.13028556108474731,0.5457018826432339,27.744391025641026,0.1282051282051282,0.018343928986163324,124.71079037458357,585.9375,-0.796477446300474,-1.3850415478756148,-0.7446507483610357,-0.5604102485097207,-0.28631108481052286,0.10857828217293049,0.3714908409169873,0.4779746733421733,0.7008368038475411,-0.3177749129699602,1.1321501179787972,-0.6013206911528038,-0.35379695439133524,0.30402891883823524
116.0,118.5,65.47246384886385,26.753949462747634,6.376775056067709,0.04253362864255905,7.2,1194.5352711149917,1653.1914893617022,2623.245100618812,0.012770113031914894,0.49102887511253357,0.24417492747306824,0.10055720806121826,0.6651038995787454,22.93669871794872,0.06837606837606838,0.023616909403052205,91.19662527205581,445.3125,-0.24671587785689522,-0.37543349975313817,-1.1809769782026762,-1.3410284636226655,-0.7479877090674912,-1.3854588805265897,1.3421430891614954,-1.54784520583146,0.4800603747966677,-1.3096932504794458,-0.24118568771541993,0.32499917532552225,-1.6410529310553807,0.2802760870833564
109.0,111.5,81.5968184828313,29.150982860322358,7.6563665751036405,0.07574298977851868,6.0,1965.331200579014,3056.9481382978724,2967.2156495142895,0.04118184840425532,0.5213119387626648,0.14786402881145477,0.15835899114608765,0.0806077215286744,24.53926282051282,0.08974358974358974,0.021708748718904314,100.6506746928283,445.3125,0.19344556292301493,-0.11218620942546513,-1.035534901588796,-1.1208229725458083,-0.7479877090674912,-0.8518741795624754,0.9908881419313434,-0.08803444198634228,-0.1822689123559535,1.0572574007548687,0.3029942653166164,-2.2908438678145933,0.8617998397976526,0.2634512406745669
110.0,112.5,70.71546521601927,28.48581711467821,6.943045035794679,0.05466816574335098,4.8,1749.1315420309586,2688.530585106383,2680.224541416494,0.036781083776595745,0.47777146100997925,0.14764675498008728,0.17490345239639282,0.08801752517220218,21.634615384615383,0.0641025641025641,0.025299790299484908,97.40294360505195,375.0,-0.05192698902866712,-0.18523612201190412,-1.2991486654514541,-1.19646973376307,-0.9788260211959754,-1.492175820719413,1.6519284470623532,-1.0144375379906942,-0.8445981995085747,0.3933541508339805,-0.4794184856583389,-2.29674511313716,1.5781851911249252,0.1906476557744805
95.0,97.5,71.70626434021884,26.23433736057269,4.341682170151479,0.07355333864688873,5.6,1763.579057129524,2806.316489361702,3058.9170988864444,0.02721908244680851,0.4882286489009857,0.21287444233894348,0.1591869592666626,0.233118884511881,30.248397435897434,0.08547008547008547,0.01732116639099002,152.93167483036814,703.125,-0.9467591365530162,-0.4324984025857052,-0.517397503651848,0.09691588166207472,0.09841943540361744,-0.9585911197552982,0.18322031193006458,-0.18428670886773793,-0.4030453414068274,0.4377194023410114,-0.291505133128354,-0.5251346872260535,0.8976513688364074,0.1650379707571028
121.0,123.5,72.97925319418229,32.54969972308353,7.352449999628724,0.06560026854276657,4.4,1409.0061646839115,2038.962765957447,2825.5614452176214,0.01769032579787234,0.49681034684181213,0.24048219621181488,0.1268443912267685,0.5302317302402089,24.439102564102566,0.09401709401709402,0.020713642778561827,103.42376933679118,421.875,0.08890254607126034,0.2610680829920258,-1.0446250313771634,-1.056231532338745,-0.8249338131103192,-0.7451572393696525,0.807708660524357,-0.5338862478676277,-1.065374628559448,-0.6510986707743454,-0.13729392001175095,0.22470309757969562,-0.5028017264651014,0.16176755742955362
10.0,12.5,80.30892352251342,19.825272065401897,2.902445894779874,0.07749725133180618,4.8,1770.8864790131681,3044.182180851064,2930.651847486871,0.030182014627659574,0.5396334528923035,0.19422709941864014,0.14454762637615204,0.2821816571635085,31.25,0.14102564102564102,0.016298835297820995,143.09329373277666,539.0625,-1.4418361225802179,-1.1363555429133652,-0.42649620576817276,-0.13224153486636334,-0.44020329289617893,0.42872910275139947,-0.004970786003173234,-0.01092094716166211,-0.8445981995085747,0.46015894350252534,0.6322278202082582,-1.031604078841908,0.2637592476425635,0.07301189597089738
94.0,96.5,65.35216607717354,20.641738163183764,4.064786444068682,0.06251706928014755,4.8,1583.881891517343,2363.3976063829787,3035.6108778105563,0.020175365691489363,0.4822426736354828,0.23523108661174774,0.14832627773284912,0.38535846591342604,32.25160256410256,0.11965811965811966,0.01820952678676097,147.04072356816351,726.5625,-1.0420073621978918,-1.0466895048419098,-0.3355949078844978,-0.040297259275536804,0.1753655394464455,-0.10485559821271491,0.34675003273930904,-0.6694169330929133,-0.8445981995085747,-0.11409244164014581,-0.39907178412729283,0.08208083252988693,0.42737717625059124,-0.05061029560703251
22.0,24.5,72.39625304654257,21.74408480131141,4.885695715603754,0.06871054321527481,7.6,1323.2646462595615,1897.340425531915,2688.7168023902595,0.015965757978723405,0.5242387652397156,0.23584066331386566,0.12854664027690887,0.6212904138421425,32.05128205128205,0.10256410256410256,0.015756351356491675,137.02237937002548,445.3125,-0.759626147307769,-0.9256274596561682,-0.35377516746123266,-0.27364641007230817,-0.7479877090674912,-0.5317233589840067,-0.10483143703106468,-0.3971653869376671,0.7008368038475411,-0.9143926700219205,0.3555886894876831,0.09863718282517285,-0.42909329526376266,-0.059321545984906715
