start_sec,end_sec,label,pitch,pitch_std,pitch_velocity,energy,speech_rate,spectral_centroid,spectral_rolloff,spectral_bandwidth,zcr,low_band_ratio,low_mid_ratio,high_band_ratio,thickness_score,main_freq_velocity_mean,main_freq_jump_ratio,main_freq_smoothness,main_freq_std,main_freq_range,pitch_dist,pitch_std_dist,pitch_velocity_dist,energy_dist,speech_rate_dist,spectral_centroid_dist,spectral_rolloff_dist,spectral_bandwidth_dist,zcr_dist,low_band_ratio_dist,low_mid_ratio_dist,high_band_ratio_dist,thickness_score_dist,main_freq_velocity_mean_dist,main_freq_jump_ratio_dist,main_freq_smoothness_dist,main_freq_std_dist,main_freq_range_dist,neutral_profile_distance,baseline_like_score_v2
57.0,59.5,neutral,81.40739704778505,27.086363710921113,5.877949771884578,0.08959967643022537,6.8,1285.3982253178233,1836.1037234042553,2646.075332940358,0.01780044880319149,0.5168580412864685,0.2748732268810272,0.12106771767139435,0.6669013826537213,33.35336538461539,0.13675213675213677,0.015632469242445844,162.7190781402598,750.0,0.06666590120474204,0.29441064714884196,0.2664840392567132,0.4733730129141194,0.27468695242376057,0.9244457897040622,0.822623131625207,0.4981706023531971,0.8826122424379328,0.07755549225110803,1.2490654791159261,0.5938971237105478,0.9584763154982145,0.19649478228575834,0.22212014295948176,0.015330388900169634,0.32151358805524394,0.3516258010329234,5.238676685844508,-5.238676685844508
64.0,66.5,neutral,75.16501556868101,25.421337933094723,6.3776074732339,0.06139056384563446,8.4,1475.9148556476473,2207.613031914894,2927.7348104590315,0.0202397772606383,0.5647841691970825,0.2017463892698288,0.12187380343675613,0.5774567156591207,32.95272435897436,0.11538461538461539,0.01583162758304385,144.48568192779948,585.9375,0.5113208714686195,0.47726730854621807,0.09460883498184011,0.7666377786489336,1.1577926686272557,0.33940966666211714,0.3397326856050488,0.31298624521878604,0.6233605595796742,0.9387774061472697,0.7370890692304483,0.558993114115919,0.6266704267553208,0.2328553014392287,0.31146455800463296,0.05199153227156057,0.10318209400262054,0.18699692726687298,5.255626832285276,-5.255626832285276
100.0,102.5,neutral,81.18970571045273,38.96832079935393,8.494689937958725,0.09045181423425674,5.6,1426.3564489087319,2297.473404255319,2819.3626755201417,0.018411319813829787,0.5189023613929749,0.2323533147573471,0.13838163018226624,0.5137350059296898,30.348557692307693,0.09401709401709402,0.018110010541502918,172.17498846944457,632.8125,0.04650969737054153,1.0104910744894025,0.6336376828016176,0.5108311240024823,0.3876423347288606,0.49159301198203575,0.22293153342675048,0.0008831336313292012,0.8176889078891014,0.1142914722164723,0.09420743221464982,0.15580594061388425,0.3902869816666734,0.46919867593678377,0.8450492589687476,0.47139713709933057,0.5417624237596291,0.03310471918121687,5.296130713962675,-5.296130713962675
52.0,54.5,neutral,81.82020201314442,23.79851850504556,2.7217945824699665,0.0994584932923317,6.0,1586.304096779945,2390.425531914894,2718.079227835822,0.02703623670212766,0.5532693862915039,0.2278537005186081,0.115458182990551,0.5132598358587974,34.15464743589744,0.13247863247863248,0.015342952859929707,186.31894111409,726.5625,0.10488782187240472,0.6554887791178349,1.3521569237912938,0.9067450044787708,0.16686590567798673,0.00042774395134135467,0.10211169565741138,0.29080512361677857,0.09896674419320753,0.7318593052204266,0.028003914235084068,0.8367934267282335,0.38852428040147685,0.12377374397881825,0.11540320276665854,0.037963897324149426,0.8712060197533833,0.27467969699009537,5.310683321346692,-5.310683321346692
128.0,130.5,neutral,85.36154887003937,28.323207233381353,4.724999583206236,0.11368748545646667,6.4,1541.658376417772,2303.8563829787236,2733.6490738769817,0.028033577127659574,0.5450384616851807,0.2313927859067917,0.11252528429031372,0.518741373374005,33.854166666666664,0.15384615384615385,0.015486358047256656,184.58586265911958,679.6875,0.43278377754018377,0.15857786894206988,0.6630826479896599,1.5322203285849074,0.053910523372887174,0.13752527242369827,0.2146348922065381,0.24596520790298643,0.20496402508925862,0.5839514113089134,0.06811907932440514,0.9637897449515316,0.4088587115981493,0.1510441333439212,0.6489879037307732,0.011565815692176516,0.8308388315500983,0.12078748890443924,5.322582181856948,-5.322582181856948
87.0,89.5,neutral,70.4088627607969,27.96781818681015,5.6067796544606505,0.06415954977273941,5.2,1819.5624741207541,2881.815159574468,3234.549191946716,0.028818982712765957,0.49575552344322205,0.22803813219070435,0.14414799213409424,0.25277451004640605,41.86698717948718,0.12393162393162394,0.012911806267490509,154.115850548562,726.5625,0.951696619245708,0.19760744759402452,0.35976273625190763,0.6449192233062202,0.608418763779734,0.7158592096351956,0.5366000432798549,1.196587211427345,0.2884368837948989,0.3016520840188644,0.02299467526948434,0.40549296095516746,0.5777777691201584,0.5761662497254803,0.09803067761898719,0.4854902902166515,0.12112559849034693,0.27467969699009537,5.358695152134553,-5.358695152134553
99.0,101.5,neutral,75.42711033850817,29.76140945315891,6.3101397105594526,0.09076257050037384,4.8,1693.4470624218427,2620.2127659574467,2773.634654399009,0.03340882646276596,0.4935172498226166,0.22886407375335693,0.1524054855108261,0.27600576209555616,39.96394230769231,0.11538461538461539,0.014223415985318748,197.7490922948156,820.3125,0.48705332059015105,0.000631451640270725,0.11781679407128143,0.5244912886877596,0.8291951928306079,0.32858555594712774,0.19656738827022416,0.13080992276818051,0.7762452035852678,0.34187336571632077,0.00056176766786345,0.7630475046949082,0.4915986095147709,0.40345378374649715,0.31146455800463296,0.24404867261616758,1.137439243402931,0.5824641131614076,5.411742296204855,-5.411742296204855
16.0,18.5,neutral,86.5640752558767,34.91405243484795,7.723597028086104,0.08599783480167389,7.2,1472.5829014611688,2121.5425531914893,2761.9026779850547,0.022926363031914893,0.497506707906723,0.26804935932159424,0.12925952672958374,0.5130719056690309,37.760416666666664,0.14102564102564102,0.013924580170919739,181.53639629492378,843.75,0.5441265955225989,0.5652427261362856,0.3683925939310531,0.31504394547140274,0.4954633814746345,0.3496413905595852,0.45160770705884673,0.16459707982594746,0.3378303841659367,0.27018368669591836,1.0637264704397793,0.23918675137680429,0.3878271304680901,0.20347092840241177,0.3288370831523043,0.2990584834194322,0.7598100894351426,0.6594102172042356,5.431746194498159,-5.431746194498159
61.0,63.5,neutral,95.10421747303936,24.208856257700834,6.5100625107703,0.10120473057031631,7.6,1661.19153290014,2479.288563829787,2851.4182358337257,0.029845412234042554,0.5296636819839478,0.24472418427467346,0.13184426724910736,0.4297756796194322,42.76842948717949,0.1752136752136752,0.01222884472188235,152.2803950993342,632.8125,1.3348647544756527,0.6104246170519493,0.0490461696364927,0.9835057697399026,0.7162398105255079,0.22953567297694835,0.013393106330228704,0.09320059257214001,0.39752575205041835,0.30767002206913696,0.43020526230643835,0.127265896587132,0.07882963243967797,0.6579774178207878,1.1825726046948872,0.6112101122713355,0.07837382614834511,0.03310471918121687,5.505923521120088,-5.505923521120088
159.0,161.5,stressed,80.2507014170459,29.906486419143505,7.716790900190921,0.07821297645568848,6.4,1641.2463485189076,2694.5146276595747,2689.224287024056,0.029346742021276597,0.582091212272644,0.16520562767982483,0.14674459397792816,0.40388727551553844,43.87019230769231,0.18803418803418803,0.012412061807273441,151.7496637772655,656.25,0.04043341286541581,0.015301208381506715,0.3660513818990032,0.027161373142011634,0.053910523372887174,0.16828824631633574,0.2931454774742562,0.37390505347515346,0.3445271116023928,1.2497811406700707,1.7295509642449385,0.5179274183853056,0.017206556418246685,0.7579688454928302,1.5027234252733561,0.5774834412444408,0.06601193271998824,0.04384138486161119,5.655556891761403,-5.655556891761403
132.0,134.5,neutral,83.43465853148363,25.157298240269316,4.818394876208442,0.09637989848852158,5.2,1438.9781093188462,2312.034574468085,2622.691349161603,0.02244847074468085,0.5472355484962463,0.24005566537380219,0.11052243411540985,0.5829731639299613,39.86378205128205,0.14102564102564102,0.012795474905012134,155.93939816574337,656.25,0.2543715590935211,0.5062647074750632,0.630955984036084,0.7714167211757443,0.608418763779734,0.4528345725749255,0.20400482064314185,0.5655146119805378,0.38862074792862783,0.6234325751523822,0.303406396774934,1.0505143898037737,0.6471343636529893,0.3943636539581297,0.3288370831523043,0.5069046118343304,0.16360001137644367,0.04384138486161119,5.7504868396159905,-5.7504868396159905
11.0,13.5,neutral,70.83863843732134,15.781479497000495,3.852183956250582,0.058840177953243256,6.0,1736.0423662467874,2985.2393617021276,2832.577703441954,0.030950797872340424,0.4974454343318939,0.2288496494293213,0.1363218128681183,0.25807125228702965,32.25160256410256,0.1452991452991453,0.015583460130085106,132.81676473726878,539.0625,0.9119033677311392,1.5359370020981444,0.9633189172839964,0.8787471553523597,0.16686590567798673,0.45938669055883086,0.6710315580511041,0.038941360835568116,0.5150060717102081,0.27128475927753815,0.0009535381549524487,0.0666145835826205,0.5581288585070949,0.29648620995780134,0.4355540233451275,0.0063087727862442,0.37497670030435404,0.34088913535252907,5.757973972087247,-5.757973972087247
101.0,103.5,neutral,95.69354077229224,35.297694309018325,8.099716044659342,0.1189785748720169,7.2,1446.971779043493,2300.565159574468,2796.9675527376153,0.019556183510638297,0.509157657623291,0.269160658121109,0.13418707251548767,0.5323751141677265,38.561698717948715,0.1282051282051282,0.014642404056511509,165.06348625207994,703.125,1.3894306397770553,0.6073750902217269,0.4977722324928421,1.7648050281117988,0.4954633814746345,0.4282877099913866,0.2189128478357103,0.06361303513706329,0.6960128625271761,0.060818698305349354,1.0939097962518902,0.025820987112289837,0.45943473399224105,0.27619196670935187,0.008686262573835327,0.16692118851091928,0.37611998120711504,0.1977335929472673,5.797346736308561,-5.797346736308561
94.0,96.5,neutral,65.35216607717354,20.641738163183764,4.064786444068682,0.06251706928014755,4.8,1583.881891517343,2363.3976063829787,3035.6108778105563,0.020175365691489363,0.4822426736354828,0.23523108661174774,0.14832627773284912,0.38535846591342604,32.25160256410256,0.11965811965811966,0.01820952678676097,147.04072356816351,726.5625,1.4198999493912805,1.002173089814377,0.8901866590912314,0.7171190675813015,0.8291951928306079,0.007865822052928342,0.13724278582424732,0.6236607216901997,0.6302062173042108,0.5444750050634677,0.17236888216152563,0.5864152981243205,0.08594143289498388,0.29648620995780134,0.20474761781181006,0.4897161255194642,0.043669585224957654,0.27467969699009537,5.798112481678579,-5.798112481678579
